timestamp,src_id,dst_id,src_type,dst_type,relation,edge_label,node_label,src_node_label,dst_node_label,campaign_id,campaign_label,feat_original_edge_index
67.0,darpa_cadets:n3,darpa_cadets:n226001,type_0,type_3,rel_1,0,0,0,0,train:window_0,0,11836.0
68.0,darpa_cadets:n3,darpa_cadets:n232914,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,12275.0
69.0,darpa_cadets:n3,darpa_cadets:n234532,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,12390.0
70.0,darpa_cadets:n3,darpa_cadets:n236250,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,12493.0
71.0,darpa_cadets:n3,darpa_cadets:n240266,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,12753.0
72.0,darpa_cadets:n3,darpa_cadets:n245685,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13139.0
73.0,darpa_cadets:n3,darpa_cadets:n245940,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13152.0
74.0,darpa_cadets:n3,darpa_cadets:n245951,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13159.0
75.0,darpa_cadets:n3,darpa_cadets:n246093,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13171.0
76.0,darpa_cadets:n3,darpa_cadets:n246551,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13203.0
77.0,darpa_cadets:n3,darpa_cadets:n247286,type_0,type_3,rel_1,0,0,0,0,train:window_0,0,13244.0
78.0,darpa_cadets:n3,darpa_cadets:n250219,type_0,type_3,rel_1,0,0,0,0,train:window_0,0,13464.0
79.0,darpa_cadets:n3,darpa_cadets:n250533,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13491.0
80.0,darpa_cadets:n3,darpa_cadets:n253875,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13722.0
81.0,darpa_cadets:n3,darpa_cadets:n254917,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,13791.0
82.0,darpa_cadets:n3,darpa_cadets:n262942,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14293.0
83.0,darpa_cadets:n3,darpa_cadets:n263351,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14314.0
84.0,darpa_cadets:n3,darpa_cadets:n264106,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14358.0
85.0,darpa_cadets:n3,darpa_cadets:n267253,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14533.0
86.0,darpa_cadets:n3,darpa_cadets:n267914,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14578.0
87.0,darpa_cadets:n3,darpa_cadets:n268893,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14632.0
88.0,darpa_cadets:n3,darpa_cadets:n286356,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,14954.0
89.0,darpa_cadets:n3,darpa_cadets:n289643,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,15206.0
90.0,darpa_cadets:n3,darpa_cadets:n295622,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,15625.0
91.0,darpa_cadets:n3,darpa_cadets:n305897,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16275.0
92.0,darpa_cadets:n3,darpa_cadets:n308153,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16426.0
93.0,darpa_cadets:n3,darpa_cadets:n309412,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16491.0
94.0,darpa_cadets:n3,darpa_cadets:n310826,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16584.0
95.0,darpa_cadets:n3,darpa_cadets:n311146,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16609.0
96.0,darpa_cadets:n3,darpa_cadets:n313376,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,16751.0
97.0,darpa_cadets:n3,darpa_cadets:n313380,type_0,type_3,rel_1,0,0,0,0,train:window_0,0,16753.0
98.0,darpa_cadets:n3,darpa_cadets:n324534,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,17459.0
99.0,darpa_cadets:n3,darpa_cadets:n326114,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,17539.0
100.0,darpa_cadets:n3,darpa_cadets:n330470,type_0,type_0,rel_8,0,0,0,0,train:window_0,0,17844.0
101.0,darpa_cadets:n3,darpa_cadets:n330626,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,17856.0
102.0,darpa_cadets:n3,darpa_cadets:n337601,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18303.0
103.0,darpa_cadets:n3,darpa_cadets:n337752,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18320.0
104.0,darpa_cadets:n3,darpa_cadets:n338339,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18361.0
105.0,darpa_cadets:n3,darpa_cadets:n339657,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18456.0
106.0,darpa_cadets:n3,darpa_cadets:n342990,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18699.0
107.0,darpa_cadets:n3,darpa_cadets:n345791,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18913.0
108.0,darpa_cadets:n3,darpa_cadets:n346820,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,18990.0
109.0,darpa_cadets:n3,darpa_cadets:n348107,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,19081.0
110.0,darpa_cadets:n3,darpa_cadets:n348597,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,19122.0
111.0,darpa_cadets:n3,darpa_cadets:n355133,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,19598.0
112.0,darpa_cadets:n3,darpa_cadets:n355720,type_0,type_0,rel_8,0,0,0,0,train:window_1,0,19649.0
113.0,darpa_cadets:n8,darpa_cadets:n1338,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,19860.0
114.0,darpa_cadets:n8,darpa_cadets:n4850,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20161.0
115.0,darpa_cadets:n8,darpa_cadets:n5741,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20232.0
116.0,darpa_cadets:n8,darpa_cadets:n7523,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20343.0
117.0,darpa_cadets:n8,darpa_cadets:n7738,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20351.0
118.0,darpa_cadets:n8,darpa_cadets:n8169,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20397.0
119.0,darpa_cadets:n8,darpa_cadets:n10916,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20636.0
120.0,darpa_cadets:n8,darpa_cadets:n12078,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,20724.0
121.0,darpa_cadets:n8,darpa_cadets:n16641,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21115.0
122.0,darpa_cadets:n8,darpa_cadets:n18307,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21255.0
123.0,darpa_cadets:n8,darpa_cadets:n18828,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21308.0
124.0,darpa_cadets:n8,darpa_cadets:n18958,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21314.0
125.0,darpa_cadets:n8,darpa_cadets:n22766,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21628.0
126.0,darpa_cadets:n8,darpa_cadets:n25576,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21859.0
127.0,darpa_cadets:n8,darpa_cadets:n26084,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21915.0
128.0,darpa_cadets:n8,darpa_cadets:n26681,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,21961.0
129.0,darpa_cadets:n8,darpa_cadets:n27758,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22058.0
130.0,darpa_cadets:n8,darpa_cadets:n28975,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22170.0
131.0,darpa_cadets:n8,darpa_cadets:n30409,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22258.0
132.0,darpa_cadets:n8,darpa_cadets:n31952,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22392.0
133.0,darpa_cadets:n8,darpa_cadets:n32242,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22423.0
134.0,darpa_cadets:n8,darpa_cadets:n32958,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22470.0
135.0,darpa_cadets:n8,darpa_cadets:n33151,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22494.0
136.0,darpa_cadets:n8,darpa_cadets:n34628,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22613.0
137.0,darpa_cadets:n8,darpa_cadets:n35666,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22701.0
138.0,darpa_cadets:n8,darpa_cadets:n38487,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,22931.0
139.0,darpa_cadets:n8,darpa_cadets:n42303,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,23245.0
140.0,darpa_cadets:n8,darpa_cadets:n43278,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,23322.0
141.0,darpa_cadets:n8,darpa_cadets:n44740,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,23446.0
142.0,darpa_cadets:n8,darpa_cadets:n45545,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,23525.0
143.0,darpa_cadets:n8,darpa_cadets:n54326,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,24260.0
144.0,darpa_cadets:n8,darpa_cadets:n61753,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,24866.0
145.0,darpa_cadets:n8,darpa_cadets:n62371,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,24926.0
146.0,darpa_cadets:n8,darpa_cadets:n135581,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,25856.0
147.0,darpa_cadets:n8,darpa_cadets:n136082,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,25897.0
148.0,darpa_cadets:n8,darpa_cadets:n138833,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26115.0
149.0,darpa_cadets:n8,darpa_cadets:n139204,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26150.0
150.0,darpa_cadets:n8,darpa_cadets:n139280,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26157.0
151.0,darpa_cadets:n8,darpa_cadets:n144533,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26575.0
152.0,darpa_cadets:n8,darpa_cadets:n145976,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26696.0
153.0,darpa_cadets:n8,darpa_cadets:n146972,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,26775.0
154.0,darpa_cadets:n8,darpa_cadets:n151500,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,27149.0
155.0,darpa_cadets:n8,darpa_cadets:n155691,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,27489.0
156.0,darpa_cadets:n8,darpa_cadets:n156975,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,27593.0
157.0,darpa_cadets:n8,darpa_cadets:n157390,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,27618.0
158.0,darpa_cadets:n8,darpa_cadets:n159380,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,27785.0
159.0,darpa_cadets:n8,darpa_cadets:n162407,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28034.0
160.0,darpa_cadets:n8,darpa_cadets:n163262,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28108.0
161.0,darpa_cadets:n8,darpa_cadets:n164240,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28177.0
162.0,darpa_cadets:n8,darpa_cadets:n167062,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28406.0
163.0,darpa_cadets:n8,darpa_cadets:n171117,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28746.0
164.0,darpa_cadets:n8,darpa_cadets:n171407,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28775.0
165.0,darpa_cadets:n8,darpa_cadets:n173825,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,28969.0
166.0,darpa_cadets:n8,darpa_cadets:n175662,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29114.0
167.0,darpa_cadets:n8,darpa_cadets:n177106,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29243.0
168.0,darpa_cadets:n8,darpa_cadets:n179245,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29411.0
169.0,darpa_cadets:n8,darpa_cadets:n181671,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29610.0
170.0,darpa_cadets:n8,darpa_cadets:n182372,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29662.0
171.0,darpa_cadets:n8,darpa_cadets:n185966,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29961.0
172.0,darpa_cadets:n8,darpa_cadets:n186523,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,29998.0
173.0,darpa_cadets:n8,darpa_cadets:n187810,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,30104.0
174.0,darpa_cadets:n8,darpa_cadets:n194439,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,30645.0
175.0,darpa_cadets:n8,darpa_cadets:n195545,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,30734.0
176.0,darpa_cadets:n8,darpa_cadets:n197501,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,30877.0
177.0,darpa_cadets:n8,darpa_cadets:n202513,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,31284.0
178.0,darpa_cadets:n8,darpa_cadets:n206600,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,31623.0
179.0,darpa_cadets:n8,darpa_cadets:n211658,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32045.0
180.0,darpa_cadets:n8,darpa_cadets:n214051,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32258.0
181.0,darpa_cadets:n8,darpa_cadets:n215455,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32377.0
182.0,darpa_cadets:n8,darpa_cadets:n219276,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32708.0
183.0,darpa_cadets:n8,darpa_cadets:n221343,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32882.0
184.0,darpa_cadets:n8,darpa_cadets:n221925,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,32931.0
185.0,darpa_cadets:n8,darpa_cadets:n226164,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33318.0
186.0,darpa_cadets:n8,darpa_cadets:n226464,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33341.0
187.0,darpa_cadets:n8,darpa_cadets:n227397,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33424.0
188.0,darpa_cadets:n8,darpa_cadets:n228571,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33522.0
189.0,darpa_cadets:n8,darpa_cadets:n229404,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33594.0
190.0,darpa_cadets:n8,darpa_cadets:n229481,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33602.0
191.0,darpa_cadets:n8,darpa_cadets:n229551,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33604.0
192.0,darpa_cadets:n8,darpa_cadets:n229904,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33637.0
193.0,darpa_cadets:n8,darpa_cadets:n230337,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33681.0
194.0,darpa_cadets:n8,darpa_cadets:n230416,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33685.0
195.0,darpa_cadets:n8,darpa_cadets:n232305,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,33851.0
196.0,darpa_cadets:n8,darpa_cadets:n234221,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,34018.0
197.0,darpa_cadets:n8,darpa_cadets:n235690,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,34145.0
198.0,darpa_cadets:n8,darpa_cadets:n239944,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,34514.0
199.0,darpa_cadets:n8,darpa_cadets:n244083,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,34867.0
200.0,darpa_cadets:n8,darpa_cadets:n244482,type_1,type_0,rel_5,1,0,1,0,train:window_1,1,34894.0
201.0,darpa_cadets:n8,darpa_cadets:n246530,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35066.0
202.0,darpa_cadets:n8,darpa_cadets:n249150,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35284.0
203.0,darpa_cadets:n8,darpa_cadets:n250139,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35370.0
204.0,darpa_cadets:n8,darpa_cadets:n251283,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35460.0
205.0,darpa_cadets:n8,darpa_cadets:n251289,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35466.0
206.0,darpa_cadets:n8,darpa_cadets:n251995,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35521.0
207.0,darpa_cadets:n8,darpa_cadets:n252452,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35572.0
208.0,darpa_cadets:n8,darpa_cadets:n253733,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35672.0
209.0,darpa_cadets:n8,darpa_cadets:n254175,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35713.0
210.0,darpa_cadets:n8,darpa_cadets:n256321,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35890.0
211.0,darpa_cadets:n8,darpa_cadets:n257197,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,35968.0
212.0,darpa_cadets:n8,darpa_cadets:n257697,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36018.0
213.0,darpa_cadets:n8,darpa_cadets:n258287,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36073.0
214.0,darpa_cadets:n8,darpa_cadets:n258731,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36109.0
215.0,darpa_cadets:n8,darpa_cadets:n259789,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36205.0
216.0,darpa_cadets:n8,darpa_cadets:n260029,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36229.0
217.0,darpa_cadets:n8,darpa_cadets:n262764,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36472.0
218.0,darpa_cadets:n8,darpa_cadets:n263649,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36551.0
219.0,darpa_cadets:n8,darpa_cadets:n265120,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36687.0
220.0,darpa_cadets:n8,darpa_cadets:n267400,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36872.0
221.0,darpa_cadets:n8,darpa_cadets:n268001,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,36916.0
222.0,darpa_cadets:n8,darpa_cadets:n288192,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,37548.0
223.0,darpa_cadets:n8,darpa_cadets:n290085,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,37702.0
224.0,darpa_cadets:n8,darpa_cadets:n290389,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,37724.0
225.0,darpa_cadets:n8,darpa_cadets:n292730,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,37914.0
226.0,darpa_cadets:n8,darpa_cadets:n296997,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,38290.0
227.0,darpa_cadets:n8,darpa_cadets:n298268,type_1,type_0,rel_5,1,0,1,0,train:window_2,1,38396.0
