timestamp,src_id,dst_id,src_type,dst_type,relation,edge_label,node_label,src_node_label,dst_node_label,campaign_id,campaign_label,feat_original_edge_index
53.0,darpa_theia:n196,darpa_theia:n4216,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,6126.0
54.0,darpa_theia:n196,darpa_theia:n8609,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,6128.0
55.0,darpa_theia:n300,darpa_theia:n301,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,6434.0
56.0,darpa_theia:n309,darpa_theia:n91746,type_3,type_0,rel_7,0,0,0,0,train:window_0,0,6503.0
57.0,darpa_theia:n309,darpa_theia:n94049,type_3,type_0,rel_7,0,0,0,0,train:window_0,0,6506.0
58.0,darpa_theia:n309,darpa_theia:n179850,type_3,type_0,rel_7,0,0,0,0,train:window_0,0,6560.0
59.0,darpa_theia:n309,darpa_theia:n229222,type_3,type_0,rel_7,0,0,0,0,train:window_0,0,6604.0
60.0,darpa_theia:n323,darpa_theia:n185462,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,6702.0
61.0,darpa_theia:n365,darpa_theia:n366,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,6735.0
62.0,darpa_theia:n652,darpa_theia:n36641,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,6968.0
63.0,darpa_theia:n652,darpa_theia:n44072,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,6975.0
64.0,darpa_theia:n658,darpa_theia:n73488,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,7166.0
65.0,darpa_theia:n669,darpa_theia:n73488,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,7227.0
66.0,darpa_theia:n874,darpa_theia:n1032,type_0,type_2,rel_2,0,0,0,0,train:window_0,0,7499.0
67.0,darpa_theia:n874,darpa_theia:n1211,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,7675.0
68.0,darpa_theia:n874,darpa_theia:n1246,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,7711.0
69.0,darpa_theia:n874,darpa_theia:n1462,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,7831.0
70.0,darpa_theia:n874,darpa_theia:n1925,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8120.0
71.0,darpa_theia:n874,darpa_theia:n2010,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8204.0
72.0,darpa_theia:n874,darpa_theia:n2132,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8286.0
73.0,darpa_theia:n874,darpa_theia:n2303,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8456.0
74.0,darpa_theia:n874,darpa_theia:n2609,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8702.0
75.0,darpa_theia:n874,darpa_theia:n2615,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8708.0
76.0,darpa_theia:n874,darpa_theia:n2618,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8711.0
77.0,darpa_theia:n874,darpa_theia:n2630,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8723.0
78.0,darpa_theia:n874,darpa_theia:n2655,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8748.0
79.0,darpa_theia:n874,darpa_theia:n2692,type_0,type_2,rel_2,0,0,0,0,train:window_0,0,8779.0
80.0,darpa_theia:n874,darpa_theia:n2887,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8919.0
81.0,darpa_theia:n874,darpa_theia:n2904,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,8936.0
82.0,darpa_theia:n874,darpa_theia:n3090,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,9092.0
83.0,darpa_theia:n874,darpa_theia:n3149,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,9145.0
84.0,darpa_theia:n874,darpa_theia:n3600,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,9463.0
85.0,darpa_theia:n874,darpa_theia:n3675,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,9494.0
86.0,darpa_theia:n874,darpa_theia:n3792,type_0,type_2,rel_2,0,0,0,0,train:window_0,0,9521.0
87.0,darpa_theia:n874,darpa_theia:n4051,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,9617.0
88.0,darpa_theia:n874,darpa_theia:n4108,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,9663.0
89.0,darpa_theia:n874,darpa_theia:n4125,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,9680.0
90.0,darpa_theia:n874,darpa_theia:n5712,type_0,type_2,rel_10,0,0,0,0,train:window_0,0,9899.0
91.0,darpa_theia:n874,darpa_theia:n6549,type_0,type_1,rel_0,0,0,0,0,train:window_0,0,10082.0
92.0,darpa_theia:n877,darpa_theia:n311882,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10360.0
93.0,darpa_theia:n881,darpa_theia:n18256,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10789.0
94.0,darpa_theia:n881,darpa_theia:n20674,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10893.0
95.0,darpa_theia:n881,darpa_theia:n21292,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10919.0
96.0,darpa_theia:n881,darpa_theia:n22795,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10982.0
97.0,darpa_theia:n881,darpa_theia:n22865,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,10987.0
98.0,darpa_theia:n881,darpa_theia:n41608,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,11089.0
99.0,darpa_theia:n881,darpa_theia:n47112,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,11103.0
100.0,darpa_theia:n881,darpa_theia:n145917,type_1,type_0,rel_1,0,0,0,0,train:window_0,0,11579.0
101.0,darpa_theia:n881,darpa_theia:n146253,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,11603.0
102.0,darpa_theia:n881,darpa_theia:n173464,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,11808.0
103.0,darpa_theia:n881,darpa_theia:n189179,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,11838.0
104.0,darpa_theia:n881,darpa_theia:n232409,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12119.0
105.0,darpa_theia:n881,darpa_theia:n232423,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12120.0
106.0,darpa_theia:n881,darpa_theia:n232773,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12145.0
107.0,darpa_theia:n881,darpa_theia:n234911,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12234.0
108.0,darpa_theia:n881,darpa_theia:n238229,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12386.0
109.0,darpa_theia:n881,darpa_theia:n241898,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12533.0
110.0,darpa_theia:n881,darpa_theia:n242682,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12581.0
111.0,darpa_theia:n881,darpa_theia:n244501,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12649.0
112.0,darpa_theia:n881,darpa_theia:n244627,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12658.0
113.0,darpa_theia:n881,darpa_theia:n272556,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,12963.0
114.0,darpa_theia:n881,darpa_theia:n273918,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13025.0
115.0,darpa_theia:n881,darpa_theia:n276354,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13128.0
116.0,darpa_theia:n881,darpa_theia:n307893,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13514.0
117.0,darpa_theia:n881,darpa_theia:n308404,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13530.0
118.0,darpa_theia:n881,darpa_theia:n310850,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13633.0
119.0,darpa_theia:n881,darpa_theia:n311382,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13671.0
120.0,darpa_theia:n881,darpa_theia:n312518,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13717.0
121.0,darpa_theia:n881,darpa_theia:n317200,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13916.0
122.0,darpa_theia:n881,darpa_theia:n318796,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13988.0
123.0,darpa_theia:n881,darpa_theia:n318891,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,13991.0
124.0,darpa_theia:n881,darpa_theia:n321927,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14117.0
125.0,darpa_theia:n881,darpa_theia:n322185,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14126.0
126.0,darpa_theia:n881,darpa_theia:n323070,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14155.0
127.0,darpa_theia:n881,darpa_theia:n325865,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14290.0
128.0,darpa_theia:n881,darpa_theia:n326173,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14304.0
129.0,darpa_theia:n885,darpa_theia:n9970,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14431.0
130.0,darpa_theia:n885,darpa_theia:n16012,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14780.0
131.0,darpa_theia:n885,darpa_theia:n19190,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,14968.0
132.0,darpa_theia:n885,darpa_theia:n23664,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,15233.0
133.0,darpa_theia:n885,darpa_theia:n99635,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,15488.0
134.0,darpa_theia:n885,darpa_theia:n139795,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,15660.0
135.0,darpa_theia:n885,darpa_theia:n143691,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,15788.0
136.0,darpa_theia:n885,darpa_theia:n195259,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16278.0
137.0,darpa_theia:n885,darpa_theia:n195494,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16279.0
138.0,darpa_theia:n885,darpa_theia:n203072,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16455.0
139.0,darpa_theia:n885,darpa_theia:n232158,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16625.0
140.0,darpa_theia:n885,darpa_theia:n232423,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16645.0
141.0,darpa_theia:n885,darpa_theia:n234277,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16760.0
142.0,darpa_theia:n885,darpa_theia:n234615,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16777.0
143.0,darpa_theia:n885,darpa_theia:n234771,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16786.0
144.0,darpa_theia:n885,darpa_theia:n237737,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,16969.0
145.0,darpa_theia:n885,darpa_theia:n238596,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17020.0
146.0,darpa_theia:n885,darpa_theia:n239460,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17062.0
147.0,darpa_theia:n885,darpa_theia:n240653,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17139.0
148.0,darpa_theia:n885,darpa_theia:n241162,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17168.0
149.0,darpa_theia:n885,darpa_theia:n242192,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17229.0
150.0,darpa_theia:n885,darpa_theia:n244264,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17347.0
151.0,darpa_theia:n885,darpa_theia:n246710,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17493.0
152.0,darpa_theia:n885,darpa_theia:n268574,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17602.0
153.0,darpa_theia:n885,darpa_theia:n271199,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17710.0
154.0,darpa_theia:n885,darpa_theia:n271697,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17740.0
155.0,darpa_theia:n885,darpa_theia:n272836,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17810.0
156.0,darpa_theia:n885,darpa_theia:n273460,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17846.0
157.0,darpa_theia:n885,darpa_theia:n273540,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17850.0
158.0,darpa_theia:n885,darpa_theia:n274423,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,17888.0
159.0,darpa_theia:n885,darpa_theia:n282123,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18347.0
160.0,darpa_theia:n885,darpa_theia:n308192,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18541.0
161.0,darpa_theia:n885,darpa_theia:n308292,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18546.0
162.0,darpa_theia:n885,darpa_theia:n309289,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18611.0
163.0,darpa_theia:n885,darpa_theia:n309691,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18638.0
164.0,darpa_theia:n885,darpa_theia:n310633,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18687.0
165.0,darpa_theia:n885,darpa_theia:n312990,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18826.0
166.0,darpa_theia:n885,darpa_theia:n314407,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,18920.0
167.0,darpa_theia:n885,darpa_theia:n315949,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19003.0
168.0,darpa_theia:n885,darpa_theia:n318949,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19182.0
169.0,darpa_theia:n885,darpa_theia:n319567,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19217.0
170.0,darpa_theia:n885,darpa_theia:n319967,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19240.0
171.0,darpa_theia:n885,darpa_theia:n320595,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19269.0
172.0,darpa_theia:n885,darpa_theia:n321141,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19308.0
173.0,darpa_theia:n885,darpa_theia:n323961,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19475.0
174.0,darpa_theia:n885,darpa_theia:n325277,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19548.0
175.0,darpa_theia:n885,darpa_theia:n328172,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19671.0
176.0,darpa_theia:n893,darpa_theia:n203292,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,19876.0
177.0,darpa_theia:n899,darpa_theia:n154303,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20446.0
178.0,darpa_theia:n899,darpa_theia:n164700,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20470.0
179.0,darpa_theia:n899,darpa_theia:n188877,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20514.0
180.0,darpa_theia:n899,darpa_theia:n192665,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20524.0
181.0,darpa_theia:n899,darpa_theia:n197698,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20546.0
182.0,darpa_theia:n899,darpa_theia:n281634,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20729.0
183.0,darpa_theia:n899,darpa_theia:n320291,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20867.0
184.0,darpa_theia:n899,darpa_theia:n334055,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20915.0
185.0,darpa_theia:n906,darpa_theia:n5355,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,20954.0
186.0,darpa_theia:n906,darpa_theia:n192283,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21291.0
187.0,darpa_theia:n906,darpa_theia:n279184,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21432.0
188.0,darpa_theia:n906,darpa_theia:n322514,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21545.0
189.0,darpa_theia:n906,darpa_theia:n327991,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21564.0
190.0,darpa_theia:n910,darpa_theia:n18090,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21639.0
191.0,darpa_theia:n910,darpa_theia:n108098,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,21790.0
192.0,darpa_theia:n910,darpa_theia:n247451,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,22047.0
193.0,darpa_theia:n914,darpa_theia:n80659,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,22426.0
194.0,darpa_theia:n914,darpa_theia:n280076,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,22813.0
195.0,darpa_theia:n914,darpa_theia:n331048,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,22960.0
196.0,darpa_theia:n918,darpa_theia:n13555,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,23015.0
197.0,darpa_theia:n918,darpa_theia:n18133,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,23031.0
198.0,darpa_theia:n918,darpa_theia:n132302,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,23236.0
199.0,darpa_theia:n918,darpa_theia:n230000,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,23398.0
200.0,darpa_theia:n918,darpa_theia:n285539,type_1,type_0,rel_1,0,0,0,0,train:window_1,0,23525.0
201.0,darpa_theia:n931,darpa_theia:n4935,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23782.0
202.0,darpa_theia:n931,darpa_theia:n31791,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23793.0
203.0,darpa_theia:n931,darpa_theia:n37133,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23800.0
204.0,darpa_theia:n931,darpa_theia:n47235,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23815.0
205.0,darpa_theia:n931,darpa_theia:n81051,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23867.0
206.0,darpa_theia:n931,darpa_theia:n102713,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23895.0
207.0,darpa_theia:n931,darpa_theia:n137499,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,23954.0
208.0,darpa_theia:n942,darpa_theia:n119397,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24348.0
209.0,darpa_theia:n942,darpa_theia:n203873,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24377.0
210.0,darpa_theia:n946,darpa_theia:n56518,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24432.0
211.0,darpa_theia:n946,darpa_theia:n199233,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24480.0
212.0,darpa_theia:n953,darpa_theia:n73488,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24653.0
213.0,darpa_theia:n956,darpa_theia:n306964,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24825.0
214.0,darpa_theia:n959,darpa_theia:n107045,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24878.0
215.0,darpa_theia:n959,darpa_theia:n117347,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24882.0
216.0,darpa_theia:n959,darpa_theia:n191816,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,24907.0
217.0,darpa_theia:n962,darpa_theia:n199902,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25016.0
218.0,darpa_theia:n969,darpa_theia:n184009,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25236.0
219.0,darpa_theia:n973,darpa_theia:n58865,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25315.0
220.0,darpa_theia:n973,darpa_theia:n150339,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25350.0
221.0,darpa_theia:n973,darpa_theia:n295942,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25387.0
222.0,darpa_theia:n977,darpa_theia:n72602,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25459.0
223.0,darpa_theia:n981,darpa_theia:n4482,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25584.0
224.0,darpa_theia:n981,darpa_theia:n107045,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25624.0
225.0,darpa_theia:n981,darpa_theia:n340516,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25704.0
226.0,darpa_theia:n985,darpa_theia:n6688,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25721.0
227.0,darpa_theia:n985,darpa_theia:n79049,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,25863.0
228.0,darpa_theia:n985,darpa_theia:n166045,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26043.0
229.0,darpa_theia:n985,darpa_theia:n301976,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26179.0
230.0,darpa_theia:n997,darpa_theia:n48767,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26516.0
231.0,darpa_theia:n997,darpa_theia:n289608,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26586.0
232.0,darpa_theia:n1001,darpa_theia:n104215,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26667.0
233.0,darpa_theia:n1001,darpa_theia:n158812,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26685.0
234.0,darpa_theia:n1001,darpa_theia:n337854,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26745.0
235.0,darpa_theia:n1001,darpa_theia:n344248,type_1,type_0,rel_1,0,0,0,0,train:window_2,0,26753.0
